,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
0,agent1,0,-0.06999999996547507,-1.8456347561368602e-12,-0.32,5.261405515237645e-11,0.0,0.6172527779421391,,,-0.15483037559480375,1.1600000000249222,1.2799997001282357
1,agent2,0,0.0,-1.637801005927031e-12,-0.27,8.765331233013836e-10,0.0,0.6140561663503034,,,-0.30493001485096727,1.0800000008080497,1.4
2,agent3,0,0.0,0.0,-1.62,0.0,0.0,0.610770291258631,,,1.141708348219134,0.0,0.0
3,agent4,0,-0.07999999997890649,-1.8260948309034575e-12,-0.29,3.447170220545938e-10,0.0,0.6140668250662835,,,-0.17314044550232513,1.1200000003113588,1.2900000000474603
4,agent5,0,0.0,0.0,-0.42,0.0,0.0,0.6140765392193509,,,-0.14444959744745156,0.0,0.0
5,agent1,1,-0.009999981984851147,-3.013234106674645e-11,-0.18,2.854796892281377e-10,0.0,0.3359499055087044,,,-0.11998637627193706,1.1300000001167867,1.0900005224393166
6,agent2,1,0.0,-4.298783551348606e-13,-0.2,2.422104591124465e-12,0.0,0.3370034696406599,,,-0.11144865463354295,1.3500000000011918,1.37
7,agent3,1,0.0,0.0,-0.43,0.0,0.0,0.3359518508064332,,,0.13516442615499596,0.0,0.0
8,agent4,1,0.0,-2.877698079828406e-13,-0.56,4.4445823122925874e-12,0.0,0.3359526880977417,,,0.2742628724373408,1.2400000000012883,1.68
9,agent5,1,0.0,0.0,-0.3,0.0,0.0,0.33474832299786333,,,-0.0033295902068499195,0.0,0.0
10,agent1,2,0.0,-8.43769498715119e-13,-0.26,4.4832274542921956e-12,0.0,0.27999517859988043,,,0.007405404456250875,1.3200000000016894,1.46
11,agent2,2,0.0,-7.531752999057062e-13,-0.15,5.9805736890314235e-12,0.0,0.2839373895671777,,,-0.1128741054271459,1.2800000000023002,1.51
12,agent3,2,0.0,0.0,-0.46,0.0,0.0,0.2799874183797355,,,0.22141298151959726,0.0,0.0
13,agent4,2,0.0,-5.986322548778844e-13,-0.41,4.088224477145407e-11,0.0,0.2760796171316278,,,0.17045927331433974,1.160000000020746,1.65
14,agent5,2,0.0,0.0,-0.12,0.0,0.0,0.2799827602176867,,,-0.14238251337498564,0.0,0.0
15,agent1,3,0.0,-2.540190280342358e-13,-0.46,2.8878842505397944e-11,0.0,0.35160760149238907,,,0.15265379416959196,1.1800000000204371,1.47
16,agent2,3,0.0,-3.2862601528904634e-13,-0.42,1.5554208723380677e-12,0.0,0.3500543329728202,,,0.1108964723200862,1.3500000000004284,1.66
17,agent3,3,0.0,0.0,-0.49,0.0,0.0,0.3499573346943503,,,0.18584242226992204,0.0,0.0
18,agent4,3,0.0,-4.511946372076636e-13,-0.27,1.0856690110421375e-10,0.0,0.350052159895136,,,-0.0496012772119766,1.140000000088827,1.47
19,agent5,3,0.0,0.0,-0.11,0.0,0.0,0.3481038415918838,,,-0.21956962919085465,0.0,0.0
20,agent1,4,0.0,-1.2079226507921703e-13,-0.39,1.0078101138584588e-12,0.03,0.409967050448638,,,0.02080438258049977,1.3500000000004675,1.47
21,agent2,4,0.0,-1.1723955140041653e-13,-0.68,2.319597797148799e-11,0.03,0.4099694332954212,,,0.3311021132378873,1.1800000000168698,1.41
22,agent3,4,0.0,0.0,-0.57,0.0,0.0,0.40997120039641877,,,0.2134005102059673,0.0,0.0
23,agent4,4,0.0,-6.394884621840902e-14,-0.38,9.836619007153595e-12,0.03,0.4099670803806469,,,0.010104389835991656,1.1600000000033812,1.44
24,agent5,4,0.0,0.0,-0.12,0.0,0.0,0.40997198153352504,,,-0.26810024532216836,0.0,0.0
25,agent1,5,0.0,-2.1687540652237658e-11,-0.27,9.517007988694275e-11,0.35,0.12998812611002525,,,0.1631834206271679,1.2600000000684035,1.4
26,agent2,5,0.0,-1.865529952738143e-11,-0.61,5.909601593381295e-11,0.35,0.13407636941001577,,,0.5243110659493274,1.330000000032318,1.47
27,agent3,5,0.0,0.0,-0.32,0.0,0.0,0.12998674023543233,,,0.21668471999969147,0.0,0.0
28,agent4,5,0.0,-2.1930901539235492e-11,-0.4,4.318753784688627e-10,0.35,0.12591042463009613,,,0.30494578771003156,1.1200000001993278,1.66
29,agent5,5,0.0,0.0,-0.1,0.0,0.0,0.13001252129925256,,,-0.018740213933162594,0.0,0.0
30,agent1,6,0.0,-1.3322676295501878e-13,-1.43,2.1397994267180233e-12,0.69,0.6540152513124977,,,0.8975754997516394,1.2700000000011178,1.37
31,agent2,6,0.0,-9.85647119478017e-11,-3.06,2.188952096472717e-09,0.69,0.6540138201502302,,,2.641676843322726,1.2200000006879657,1.64
32,agent3,6,0.0,0.0,-0.13,0.0,0.0,0.6556248860033803,,,-0.4944733260414412,0.0,0.0
33,agent4,6,0.0,-8.36664071357518e-13,-0.61,4.727521084843079e-10,0.69,0.6540105799799538,,,0.02017999917999666,1.0800000002954702,1.67
34,agent5,6,0.0,0.0,-0.11,0.0,0.0,0.6524280294072212,,,-0.5137728289391512,0.0,0.0
35,agent1,7,0.0,-7.341860452925175e-11,-1.88,0.5715164010232252,1.03,0.1895685166598815,,,0.9244156965271253,1.5541199183661978,1.6
36,agent2,7,0.0,-6.927791673660977e-14,-0.99,0.6499999999226962,1.03,0.21964999283599834,,,-0.17914062699429312,1.5300009999643212,1.7
37,agent3,7,0.0,0.0,-0.95,0.0,0.0,0.20698707260925422,,,0.6935723825099986,0.0,0.0
38,agent4,7,0.0,-4.913403017781093e-11,-1.77,0.3732513224093631,1.03,0.187596248934714,,,1.0605614870412268,1.5541199506860084,1.51
39,agent5,7,0.0,0.0,-0.11,0.0,0.0,0.211416086388146,,,-0.20985724292987834,0.0,0.0
40,agent1,8,-5.448660411744299e-10,-1.127098414599459e-11,-3.7,0.11999999935929394,1.31,1.2023679556238274,,,1.9228197808227194,1.450000399412684,1.4499999997073851
41,agent2,8,-0.009129450540459438,-9.059419880941277e-14,-0.44,0.047411999935681105,1.31,1.1862610899738537,,,-1.4210638026367155,1.554119999356811,1.5541199947904063
42,agent3,8,0.0,0.0,-1.24,0.0,0.0,1.206108559300568,,,-0.5469387169293214,0.0,0.0
43,agent4,8,-0.025985987631091445,-2.934186227321334e-11,-4.8,0.25297170683405656,1.31,1.1765691162568341,,,2.9960388860810614,1.554119999381135,1.5541197030987637
44,agent5,8,0.0,0.0,-0.11,0.0,0.0,1.2034796171809587,,,-1.7532734631171907,0.0,0.0
45,agent1,9,-1.1311862557761287e-10,-1.0089706847793423e-11,-1.42,0.013382499007339777,1.5,0.8084361998155664,,,0.24389883115723043,1.5541199841174365,1.409999999984093
46,agent2,9,-5.04479791274548e-11,-6.581402089977928e-12,-0.11,0.00682869390445691,1.5,0.805086072837128,,,-1.1430853591717147,1.554119919605018,1.4299999999743753
47,agent3,9,0.0,0.0,-0.11,0.0,0.0,0.8048062057606623,,,-1.1330654138398844,0.0,0.0
48,agent4,9,-0.11806659357664184,-4.090949801138777e-12,-4.65,0.09999999843982457,1.5,0.7949851749142262,,,3.7874338592907932,1.4999999978157545,1.5541199997363975
49,agent5,9,0.0,0.0,-2.23,0.0,0.0,0.8049121047980553,,,1.1352471754517337,0.0,0.0
50,agent1,10,-2.035260848742837e-12,-1.4566126083082054e-13,-1.2,0.009999999974921594,1.57,0.23339076740195075,,,0.9074604257947387,1.4599999996489024,1.4499999999997344
51,agent2,10,-1.0654810367327627e-12,-1.0125233984581428e-13,-0.36,0.00999999999883277,1.57,0.23362235813420051,,,0.008611658256353794,1.379999999994164,1.44999999999985
52,agent3,10,0.0,0.0,-0.11,0.0,0.0,0.2460351142475908,,,-0.26459040125582883,0.0,0.0
53,agent4,10,-0.1769593415604861,-9.325873406851315e-13,-2.69,0.10999993036028949,1.57,0.22814778805780786,,,2.6633067474802985,1.54999953410305,1.5541199999893651
54,agent5,10,0.0,0.0,-1.49,0.0,0.0,0.24604525643566125,,,1.21199383649714,0.0,0.0
55,agent1,11,-0.40542582906094016,-1.2615686273420579e-11,-0.19,0.0,1.56,0.009907840401833843,,,0.7381529990142937,1.66,1.229399697891361
56,agent2,11,-0.6399999999976714,-9.414691248821327e-14,-0.23,0.0,1.56,0.015418863200575263,,,1.1306578033172834,1.69,1.3200000000006549
57,agent3,11,0.0,0.0,-0.11,0.0,0.0,0.015845025418122292,,,0.09939479253690849,0.0,0.0
58,agent4,11,-0.35821462668457205,-2.984279490192421e-13,-1.17,3.342136202547119e-12,1.56,0.0140319684134266,,,1.7645932633773085,1.3500000000005898,1.2293999937316107
59,agent5,11,0.0,0.0,-1.64,0.0,0.0,0.01579234502308353,,,1.7365975326310783,0.0,0.0
60,agent1,12,-0.27999995389466537,-6.016698250732588e-11,-0.26,0.03256289200225486,0.76,1.0981309947570087e-08,,,0.6398343971204065,1.1545649868703385,1.2500004543383643
61,agent2,12,-0.0699999413361039,-4.3165471197426086e-13,-0.23,1.2310362279320045e-11,0.76,9.841587958384958e-12,,,0.33463644985075636,1.220000000005094,1.1800003597971704
62,agent3,12,0.0,0.0,-0.11,0.0,0.0,2.371834620436675e-09,,,0.11276599159257734,0.0,0.0
63,agent4,12,-0.14834569312912382,-2.298605750183924e-12,-0.57,0.0051974883390971,0.76,4.830994369569941e-11,,,0.7991255835907292,1.1731984303741134,1.173198821102671
64,agent5,12,0.0,0.0,-0.66,0.0,0.0,2.3806637143092587e-09,,,0.7012659527426397,0.0,0.0
65,agent1,13,-0.04999999344300577,-6.235012506294879e-13,-0.47,6.35145451971128e-12,0.16,0.2879253978050155,,,0.21611303885313776,1.3500000000034735,1.2500000249165781
66,agent2,13,0.0,-8.135714324453147e-13,-0.51,2.1088606756684983e-10,0.16,0.28697072889633624,,,0.19249864219885665,1.3400000000287564,1.44
67,agent3,13,0.0,0.0,-0.11,0.0,0.0,0.2893902072257346,,,-0.23752307695639663,0.0,0.0
68,agent4,13,-0.009999987400593012,-9.330669570317696e-11,-0.6,2.0337805843652378e-07,0.16,0.28792245120342497,,,0.30206639615512254,1.2700001408006636,1.330000201590512
69,agent5,13,0.0,0.0,-0.17,0.0,0.0,0.28792494645725863,,,-0.17213691053843397,0.0,0.0
70,agent1,14,-0.006176918879099854,-1.9269918993813917e-11,-0.74,3.7279809710689835e-09,0.32,1.2737656893541929,,,-0.7660790785190705,1.2900000008902792,1.2294001091434037
71,agent2,14,0.0,-2.2151169787321123e-12,-0.33,4.924153523990037e-10,0.32,1.2742312883943308,,,-1.2133170130497357,1.310000000061552,1.49
72,agent3,14,0.0,0.0,-0.14,0.0,0.0,1.2742405768262155,,,-1.416628436226546,0.0,0.0
73,agent4,14,0.0,-5.639790856548643e-10,-6.15,0.1568599320333065,0.32,1.2631511372504167,,,4.843984125420966,1.2294002116644327,1.43
74,agent5,14,0.0,0.0,-0.11,0.0,0.0,1.27425933197372,,,-1.4487514938009753,0.0,0.0
75,agent1,15,0.0,-1.4784617974328285e-11,-0.18,0.18871502434547718,0.3,0.17880223100805964,,,-0.24892554872342754,1.2293999867633167,1.68
76,agent2,15,0.0,-7.061018436615996e-12,-0.23,4.855095454916408e-10,0.3,0.22590502337160048,,,-0.03261139182291424,1.35000000002312,1.68
77,agent3,15,0.0,0.0,-0.1,0.0,0.0,0.22804678407643617,,,-0.1733914812614773,0.0,0.0
78,agent4,15,-0.1599978888959622,-5.544009695768182e-12,-1.34,6.775804893997547e-11,0.3,0.2305588249579522,,,1.3625626948531862,1.3300000000478291,1.2300023749920426
79,agent5,15,0.0,0.0,-0.17,0.0,0.0,0.22804561219426,,,-0.09849004055264787,0.0,0.0
80,agent1,16,-0.12849421814349793,-1.1883827255587676e-12,-0.3,4.2687990633199567e-10,0.11,0.4807411501675026,,,-0.08579783555260959,1.350000000287491,1.2294000008049237
81,agent2,16,0.0,-1.8118839761882555e-13,-0.11,0.1556637483942639,0.11,0.46673972931375196,,,-0.6370965223870998,1.2293999999620313,1.43
82,agent3,16,0.0,0.0,-0.11,0.0,0.0,0.48187961034507787,,,-0.47475358469917905,0.0,0.0
83,agent4,16,0.0,-3.090860900556436e-13,-2.19,0.1989999998316363,0.11,0.4526848140440543,,,1.5541292135578018,1.229399999898982,1.63
84,agent5,16,0.0,0.0,-0.21,0.0,0.0,0.4818796103282262,,,-0.3677535846890998,0.0,0.0
85,agent1,17,-0.05999999943628661,-4.991562718714704e-12,-0.39,0.30193433962864163,0.0,0.8470800860843458,,,-0.8934715229786073,1.229399999934647,1.3100000011274266
86,agent2,17,-0.1416858907233685,-2.5419666371817584e-12,-0.11,0.17536288741683478,0.0,0.8357051412898752,,,-0.9199261932003991,1.2294000000051022,1.2294000605984425
87,agent3,17,0.0,0.0,-0.29,0.0,0.0,0.883428014637965,,,-0.775694243883202,0.0,0.0
88,agent4,17,-0.18999999913209617,-4.7268855496440665e-12,-3.13,0.15664152816485455,0.0,0.8682941355452364,,,2.355630232823999,1.2294000000017047,1.299999200456795
89,agent5,17,0.0,0.0,-0.64,0.0,0.0,0.8834358181630143,,,-0.40120383760044304,0.0,0.0
90,agent1,18,-0.02715355614865128,-2.701128209992021e-11,-0.2,0.37999999972769033,0.0,0.8971984663844813,,,-1.6311859485105165,1.400001599856678,1.55411972231787
91,agent2,18,-1.1159042578867684e-09,-1.9824142327706795e-12,-4.45,0.5099999999931116,0.0,0.92408212052756,,,2.6547522216554906,1.4100004999974338,1.4499999977681914
92,agent3,18,0.0,0.0,-0.34,0.0,0.0,0.9066968068284198,,,-1.0453933861838438,0.0,0.0
93,agent4,18,-2.02608485544431e-10,-1.2523315717771766e-12,-0.74,0.4799999999896852,0.0,0.9222239914121559,,,-1.2851126023417372,1.3899983999978511,1.4199999997087502
94,agent5,18,0.0,0.0,-0.17,0.0,0.0,0.90668743543882,,,-1.2272788219154482,0.0,0.0
95,agent1,19,-0.15074296836680762,-1.9625190361693967e-11,-0.27,0.03999933130152938,0.0,0.41990057585053125,,,-0.17203695558580723,1.5399938145391467,1.5541199997927055
96,agent2,19,-0.1666462270990925,-2.4208191007346613e-11,-0.45,0.00831366979459952,0.0,0.4143226293795202,,,0.09606299526359752,1.5541151407569784,1.554119999347942
97,agent3,19,0.0,0.0,-0.14,0.0,0.0,0.43450129811561555,,,-0.524846415117439,0.0,0.0
98,agent4,19,-0.05823070376660122,-6.558664722433605e-11,-0.73,0.05275556628117537,0.0,0.38380126603276987,,,0.2026612387323956,1.5541184105955563,1.5541199460179718
99,agent5,19,0.0,0.0,-0.22,0.0,0.0,0.4320875547622629,,,-0.43673822010029906,0.0,0.0
100,agent1,20,-0.007945948210292486,-2.1316282072803006e-14,-0.29,0.14493206901080857,0.0,0.2917582480352698,,,-0.32317758041610856,1.5541199997936368,1.5541199983243836
101,agent2,20,-1.3560963463277176e-10,-1.1437961688898213e-11,-0.24,0.1599999983524889,0.0,0.3052085723980587,,,-0.43981448729906325,1.489999997940611,1.4099999999806268
102,agent3,20,0.0,0.0,-0.11,0.0,0.0,0.3080968506366416,,,-0.3610806347202559,0.0,0.0
103,agent4,20,-0.04839638723339179,-5.1034731995969196e-11,-0.66,0.055588706543629074,0.0,0.2928950260353662,,,0.2475306865173661,1.5541198807547423,1.554119886432908
104,agent5,20,0.0,0.0,-0.51,0.0,0.0,0.3076420245742553,,,0.0674708070555936,0.0,0.0
105,agent1,21,-0.6299995381221357,-1.1185719017703377e-10,-0.54,0.005122609014784473,0.0,0.8043911483376046,,,0.4111037938461233,1.2294004397291594,1.2499995953084972
106,agent2,21,-0.39195250423405154,-4.296474287457386e-11,-0.47,0.001654331418166948,0.0,0.7835115178070219,,,0.06091727620977405,1.2294079080720135,1.2293999999500018
107,agent3,21,0.0,0.0,-0.31,0.0,0.0,0.8076243612232819,,,-0.6611783873770223,0.0,0.0
108,agent4,21,-0.5799999985242105,-1.4191314789968601e-11,-0.73,0.016200005369425508,0.0,0.7959521638297835,,,0.5979550063185713,1.2294000736879114,1.3099978004834538
109,agent5,21,0.0,0.0,-0.37,0.0,0.0,0.8072493371026711,,,-0.59662972179737,0.0,0.0
110,agent1,22,-0.05624679648572818,-5.021760784984508e-12,-0.27,3.3618357379704517e-10,0.0,0.4598403206222191,,,-0.19490796186209897,1.2600000001196578,1.2294002816844507
111,agent2,22,-0.26249567296471,-9.592326932761353e-14,-0.16,3.688144849265692e-11,0.0,0.4394271419097942,,,-0.009456212965261473,1.2800000000235632,1.229400000470914
112,agent3,22,0.0,0.0,-0.49,0.0,0.0,0.46441250671688455,,,-0.04606473554859092,0.0,0.0
113,agent4,22,-0.05755897408739201,-2.9967139880682225e-12,-0.8,0.07128029025627862,0.0,0.410674173565211,,,0.3449145273300047,1.2294000042792645,1.229400001323964
114,agent5,22,0.0,0.0,-0.21,0.0,0.0,0.46051641894587153,,,-0.34256528811850756,0.0,0.0
115,agent1,23,0.0,-2.282618538629322e-12,-0.23,1.3863614506736958e-09,0.0,0.31383340517128105,,,-0.13972688097068295,1.3200000007982116,1.63
116,agent2,23,-0.03999999983211639,-8.171241461241152e-14,-0.27,0.11461818180586691,0.0,0.2556203848872721,,,-0.10797446118368265,1.2293999999957668,1.3000000012171562
117,agent3,23,0.0,0.0,-0.55,0.0,0.0,0.3138357900930311,,,0.20267029964575833,0.0,0.0
118,agent4,23,-0.07999998589864946,-7.887024366937112e-12,-0.29,1.9587693387201975e-10,0.0,0.3138271472261055,,,0.036080771862924355,1.3600000000192665,1.3000000334907076
119,agent5,23,0.0,0.0,-0.17,0.0,0.0,0.3180709455169828,,,-0.20744591544800803,0.0,0.0
